gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
NDUFB6	3.09731085874162e-40	-0.343468312108035	0.92	0.967	1.03880708891335e-35
PSMG1	3.18430105508668e-40	-0.361958367813161	0.735	0.851	1.06798273086552e-35
DNAJC12	3.90617388017143e-40	-0.425462960554473	0.644	0.786	1.3100916576707e-35
HBA2	5.08844956541139e-40	-0.396134442927756	0.057	0.323	1.70661509974333e-35
SLCO3A1	5.270376791321e-40	0.274360407500212	0.395	0.163	1.76763167204115e-35
MINOS1	5.42667970795409e-40	-0.288580093721547	0.973	0.994	1.82005410725072e-35
TRIM44	7.29189088918221e-40	-0.436576100553431	0.867	0.902	2.44562728532282e-35
PPP1CC	7.30535754014235e-40	-0.325894909867706	0.956	0.974	2.45014386538834e-35
METRNL	9.06315505574499e-40	0.285623747516413	0.724	0.444	3.03969157414631e-35
SSR2	9.90050140165117e-40	0.409472107375038	0.996	0.987	3.32052916509979e-35
SH3PXD2A	1.61528815625584e-39	0.33054987591382	0.77	0.492	5.41751494726648e-35
NME4	1.75677673602603e-39	0.315643865737365	0.975	0.984	5.89205349495771e-35
UQCRC2	2.1716387707352e-39	-0.337464993880096	0.896	0.936	7.28345927316879e-35
EIF3H	2.6219009879009e-39	0.307573365105755	0.97	0.932	8.79359372332082e-35
ESYT1	3.45725020816569e-39	0.319381183485058	0.773	0.526	1.15952714731669e-34
PDCD5	3.46344252336851e-39	-0.298203735144418	0.97	0.995	1.16160398791256e-34
PCSK2	3.84189562300724e-39	-0.325222687620117	0.388	0.63	1.2885333730004e-34
PDE4A	3.99757804199421e-39	-0.266231647851399	0.115	0.389	1.34074769950444e-34
NOB1	4.23663317494897e-39	-0.340367300292834	0.414	0.625	1.42092440054614e-34
C19orf24	4.45852766386775e-39	-0.370945523341031	0.927	0.961	1.4953455931846e-34
TERF2IP	5.39853735722619e-39	-0.340450951630124	0.526	0.704	1.81061544424009e-34
NIP7	5.46836916663763e-39	-0.35578028131728	0.611	0.746	1.83403633479859e-34
HSPH1	6.95972238689172e-39	-0.434978467688973	0.894	0.941	2.33422129133961e-34
STEAP1	7.33760839244089e-39	-0.376915843731089	0.623	0.772	2.46096047874075e-34
TXNL4A	7.96524196102953e-39	0.308053513231383	0.956	0.947	2.6714625013097e-34
FARSA	8.20256490361589e-39	-0.357693143042136	0.804	0.875	2.75105824302373e-34
NDUFA5	8.24985049324507e-39	-0.310926425395446	0.92	0.96	2.76691735692946e-34
MRFAP1	8.36325820584644e-39	0.306738397908478	0.97	0.966	2.80495316965884e-34
OST4	1.01601841838208e-38	0.274856960730699	0.977	0.992	3.40762417341167e-34
VASP	1.02841275550183e-38	-0.425793998336936	0.566	0.691	3.44919354067758e-34
COX20	1.2565406908833e-38	-0.37942878604878	0.892	0.937	4.21431182315349e-34
MRPL42	1.26235786751477e-38	-0.323909238586572	0.929	0.974	4.2338220518578e-34
GPX4	1.4210042302842e-38	-0.315521812421907	0.993	0.998	4.76590608795016e-34
TIMP2	1.86353436704536e-38	0.338975291959902	0.896	0.718	6.25010791363343e-34
UAP1	2.03598502926845e-38	0.429295212429357	0.94	0.863	6.82849018966347e-34
CPNE3	2.41045949666901e-38	0.300536586545195	0.816	0.559	8.08444010587819e-34
IRF2BP2	2.74662479261447e-38	0.26177782928294	0.637	0.378	9.21190489194968e-34
CHMP2A	2.92803710511829e-38	0.335571674045585	0.887	0.712	9.82034364685623e-34
FKBP3	3.41504330165679e-38	-0.313626315743315	0.975	0.986	1.14537137294267e-33
NPW	3.59549769888741e-38	-0.897262691916117	0.566	0.754	1.20589397322985e-33
UGT3A2	3.96531950222644e-38	-0.515371657833642	0.694	0.808	1.32992850785172e-33
MT-CO2	4.02072702381081e-38	-0.251270170500081	0.998	0.998	1.34851163651591e-33
IMMP1L	4.10238375666958e-38	-0.317760161602462	0.549	0.71	1.37589848814941e-33
HSPD1	4.36106348318296e-38	-0.295287575536433	0.993	0.999	1.46265708162473e-33
MSI2	4.89227597939489e-38	-0.300227597854537	0.246	0.496	1.64082044072925e-33
OLFM3	4.89608742027136e-38	-0.411724493760836	0.499	0.683	1.64209875988481e-33
TIMP1	5.15884948222304e-38	-0.545456426424508	0.958	0.944	1.73022652784278e-33
PDLIM7	5.29195834644274e-38	0.327013656556524	0.828	0.642	1.77486990981343e-33
NDUFA6	5.90150245273662e-38	-0.324738307542149	0.95	0.986	1.97930490762334e-33
GOLGB1	6.48223619674826e-38	0.378448600189293	0.885	0.709	2.1740771980274e-33
BRD7	6.81403892807951e-38	-0.33445839338274	0.784	0.872	2.28536051608859e-33
NUTF2	8.30503126345563e-38	-0.343010855726272	0.912	0.947	2.78542443545038e-33
PRDX4	8.87768061736297e-38	-0.301319371725545	0.973	0.974	2.97748530225737e-33
MRPL54	1.01042874924671e-37	-0.336331527326209	0.913	0.958	3.38887698209853e-33
NDUFA12	1.12038225766092e-37	-0.301706265529013	0.966	0.989	3.75765005396895e-33
MCM3	1.18520076080159e-37	-0.439781922279005	0.855	0.913	3.97504483165246e-33
EGFLAM	1.37798920518289e-37	-0.256306869551924	0.064	0.327	4.62163799526289e-33
COCH	1.45127632020641e-37	-0.295709432117927	0.135	0.398	4.86743565034027e-33
POLR2C	1.52194034294616e-37	-0.325081008593693	0.612	0.737	5.10443571620711e-33
SAMD11	1.6389775711776e-37	0.288960833348627	0.604	0.331	5.49696687597254e-33
KRT10	1.6524903488653e-37	0.324542347902519	0.942	0.933	5.54228738105932e-33
MYADM	1.71116209930281e-37	0.25009381346028	0.503	0.25	5.73906656485168e-33
CDC42	2.02092649208389e-37	0.268242567850276	0.979	0.982	6.77798536180017e-33
PEA15	2.34196587415428e-37	0.258519005433267	0.683	0.422	7.85471934532604e-33
TSPAN13	2.3522075457388e-37	0.393763138885798	0.924	0.796	7.88906888765335e-33
FBLIM1	2.82822974932204e-37	0.259396558685161	0.683	0.41	9.4855997562512e-33
LINC01116	2.89023138847417e-37	-0.291884943831829	0.145	0.405	9.69354705380352e-33
KIF5B	3.28924155135631e-37	-0.404881395927779	0.915	0.946	1.10317872390939e-32
KANK2	3.58773221675253e-37	-0.316173514715755	0.37	0.598	1.20328950817663e-32
MTR	4.12676587138264e-37	0.326276711430252	0.805	0.561	1.38407600560302e-32
MICU2	4.57230933129984e-37	-0.310055655538992	0.512	0.683	1.53350682662465e-32
RPF2	5.53025306471168e-37	-0.336241094937595	0.791	0.861	1.85479157537365e-32
SUB1	5.93544402433807e-37	-0.328998399808024	0.972	0.997	1.99068857132275e-32
RPL9	6.15727329889977e-37	0.273721126033818	1	0.999	2.06508789171799e-32
COMMD9	6.34216238147062e-37	-0.328147584698164	0.74	0.837	2.12709784112143e-32
BCAT2	6.93532056748301e-37	-0.34248552891042	0.561	0.699	2.32603716512813e-32
MRPS25	8.19658744823281e-37	-0.352905802824775	0.837	0.911	2.7490534642628e-32
ILF3	9.10719481931265e-37	-0.317024004282517	0.961	0.985	3.05446207044927e-32
POLR2B	9.76357318299673e-37	0.30088532907542	0.823	0.625	3.27460480984527e-32
GPR137B	9.7916098141268e-37	0.251765183751845	0.612	0.329	3.28400801555999e-32
TUSC2	1.21813707278611e-36	0.279152472599002	0.853	0.653	4.08550992841732e-32
HSPA1A	1.32347294520541e-36	-0.629148289238349	0.517	0.697	4.43879591092442e-32
CMC2	1.61435514985276e-36	-0.335276242080951	0.662	0.789	5.41438573709116e-32
PIN1	1.70155638217842e-36	-0.312193268952882	0.954	0.988	5.70684995018819e-32
FAM43A	2.03127537443187e-36	0.434544214075702	0.586	0.348	6.81269447830704e-32
PCNA	2.15490989652629e-36	-0.438584544339969	0.818	0.904	7.22735230195954e-32
FAM107B	2.25813849178238e-36	-0.329357702210517	0.324	0.542	7.57357068758893e-32
MT-ND3	2.39930196620335e-36	-0.391166565864105	0.996	0.994	8.04701886444941e-32
MTHFD2	2.95780644980263e-36	-0.3637632444146	0.719	0.822	9.92018705199305e-32
MTUS1	3.64251520448516e-36	-0.251622817919943	0.104	0.368	1.22166317443228e-31
KHSRP	3.65848802825971e-36	-0.345040992768638	0.857	0.899	1.22702029979802e-31
FARP1	4.12797903148573e-36	0.291688576345662	0.758	0.52	1.38448288737e-31
ATP5PB	4.15296873439749e-36	-0.291976788638608	0.961	0.98	1.39286418382957e-31
DHFR	4.15640037772242e-36	-0.377598759503521	0.837	0.915	1.39401512268432e-31
TFAM	4.17541057735564e-36	-0.339331108936925	0.804	0.879	1.40039095353931e-31
PGRMC2	4.47732588578984e-36	0.340018129772775	0.786	0.542	1.50165032883505e-31
HEATR1	4.62034758083112e-36	0.303077447333493	0.841	0.618	1.54961837513495e-31
MBOAT7	4.98759242586591e-36	0.251726845955607	0.653	0.392	1.67278862371117e-31
SNRPF	5.09827866572768e-36	-0.275284942408776	0.979	0.997	1.70991168169841e-31
MYL12A	6.03739966047799e-36	0.341964479698883	0.988	0.996	2.02488347212771e-31
LHFPL6	9.17577787731014e-36	-0.365183771986765	0.552	0.699	3.07746414227105e-31
RNF126	9.4829944477411e-36	-0.332355210077642	0.759	0.83	3.18050150782789e-31
PFDN4	1.08243708849668e-35	-0.34470256717593	0.892	0.939	3.63038575110903e-31
TRMT112	1.25328047451376e-35	-0.312186430039839	0.965	0.993	4.20337738347169e-31
NUDCD2	1.2833012005238e-35	-0.334784194088218	0.851	0.915	4.30406389643677e-31
ANXA1	1.40148172217134e-35	0.508100575825092	0.986	0.971	4.70042954799046e-31
COPS3	1.42416486762732e-35	-0.327515142274599	0.873	0.917	4.77650654953526e-31
POLR3K	1.61587342115678e-35	-0.347299505063244	0.83	0.906	5.41947786721771e-31
LMO2	1.69828910432959e-35	-0.304992700995796	0.085	0.342	5.695891827011e-31
MRPS34	2.34602556995617e-35	-0.288634445327723	0.965	0.989	7.868335159076e-31
BEX4	2.61863635903986e-35	0.305321291484398	0.855	0.644	8.78264448458377e-31
MCM7	2.73570282287868e-35	-0.360986822089749	0.851	0.93	9.17527369765282e-31
ETV1	2.93040057541288e-35	-0.250690909197852	0.126	0.378	9.82827048987726e-31
ECSIT	3.34628826579575e-35	-0.305085692374887	0.428	0.617	1.12231162146524e-30
COX6C	3.87712618187226e-35	0.269422902829217	0.977	0.99	1.30034935013814e-30
PRDX3	3.97428500065314e-35	-0.305040914626018	0.961	0.982	1.33293544636906e-30
FABP5	4.39583344348025e-35	0.385902335998494	0.975	0.962	1.47431857860884e-30
CKAP4	4.50024921182854e-35	0.345502544230184	0.922	0.789	1.50933858315517e-30
LOXL1	5.32620465191865e-35	-0.36573935772811	0.361	0.573	1.78635577820699e-30
TRAPPC2L	5.46724519700481e-35	-0.318724675348987	0.89	0.928	1.83365936662344e-30
RBX1	8.03770691872532e-35	-0.266589015550565	0.973	0.995	2.69576652347129e-30
DCUN1D5	8.6938916267463e-35	0.309073880749818	0.956	0.91	2.91584431269444e-30
TCP1	9.09537952076267e-35	-0.294433059281396	0.965	0.992	3.05049933746859e-30
PUM3	1.01540752899935e-34	-0.357694058639982	0.688	0.791	3.40557531151092e-30
STIP1	1.09334440358872e-34	-0.367841385120503	0.954	0.969	3.66696779519619e-30
RTN4	1.20864005621418e-34	0.373516071981906	0.989	0.986	4.05365788453674e-30
DAPK3	1.22385317091707e-34	0.251998269973262	0.701	0.464	4.10468114993876e-30
VMA21	1.27124431622444e-34	0.298746810111468	0.942	0.835	4.26362631218514e-30
AK7	1.45361204283954e-34	-0.420531512318288	0.094	0.348	4.87526943047953e-30
C8orf59	1.63325461468228e-34	0.308439862285637	0.901	0.816	5.47777265218292e-30
SMS	1.76093898175531e-34	0.382607027003834	0.936	0.937	5.90601325090912e-30
GATA2	2.09740634279955e-34	0.275278548317539	0.556	0.303	7.03449113311542e-30
ZC3H13	2.58772574312268e-34	-0.498846978781342	0.986	0.988	8.67897336985917e-30
DGCR6L	3.50362661085083e-34	0.279185244327973	0.896	0.764	1.17508132901326e-29
RPA2	3.6566230946262e-34	-0.326558834326411	0.759	0.843	1.22639481970668e-29
NDUFAF3	3.7196604040606e-34	0.282844530554394	0.887	0.706	1.24753690291788e-29
TRAPPC4	4.01019073632139e-34	0.270872827343906	0.88	0.701	1.34497787105483e-29
RAB4A	6.24464450287469e-34	0.283998772657489	0.835	0.645	2.09439131981914e-29
PPM1G	7.842112930034e-34	-0.308958922156996	0.97	0.984	2.6301662556041e-29
TYMS	1.01928233620091e-33	-0.404787788891908	0.805	0.935	3.41857102738422e-29
DUSP6	1.1723814964512e-33	-0.377498675253477	0.474	0.673	3.9320503009477e-29
ZNF281	1.21507906795929e-33	0.270264401265113	0.788	0.564	4.07525368602865e-29
RSL24D1	1.34148214257515e-33	-0.305751659765261	0.935	0.977	4.49919695798278e-29
MFGE8	1.55688047424011e-33	0.371724899046663	0.823	0.624	5.22162142255389e-29
NDUFS6	1.65682071636059e-33	-0.31124619438558	0.977	0.996	5.5568110006018e-29
CARHSP1	1.79294895383899e-33	-0.313377995864002	0.97	0.996	6.01337149628058e-29
PFN2	1.80694614066593e-33	-0.325321304618595	0.793	0.862	6.06031666117947e-29
PCCA	3.08336046403551e-33	-0.2784924524922	0.131	0.366	1.03412826603287e-28
CCDC82	4.01426063439219e-33	0.259235614299115	0.68	0.424	1.3463428741688e-28
CMC1	4.24973075938136e-33	-0.328763156975429	0.777	0.861	1.42531719938891e-28
PGLYRP2	4.3129010688612e-33	-0.328627711848459	0.143	0.392	1.44650388948536e-28
STT3A	4.46486297053948e-33	0.257916363087696	0.747	0.491	1.49747039168924e-28
EIF4A1	4.51830583184682e-33	-0.294410821317109	0.996	0.993	1.5153945929431e-28
AC004148.2	5.20692997300287e-33	-0.295875475067744	0.526	0.657	1.74635224364543e-28
HAUS8	5.55435921076246e-33	-0.287361847747879	0.421	0.601	1.86287653569762e-28
BOD1L1	6.61865202093061e-33	0.300991745956575	0.929	0.772	2.21982970129992e-28
FUOM	7.83900394803312e-33	0.273509404069894	0.805	0.591	2.62912353413083e-28
MT-ATP6	8.46875804386197e-33	-0.420390381107258	0.998	0.997	2.84033676033086e-28
ATP5F1A	8.60104312113876e-33	-0.277544959234059	0.968	0.988	2.88470385239873e-28
SNRPD1	9.11476669799302e-33	-0.26288906877724	0.986	0.996	3.05700160283988e-28
MYDGF	9.83586422322647e-33	-0.310581198013196	0.977	0.985	3.29885050182792e-28
TMA16	1.00738928008959e-32	-0.317385127323647	0.858	0.927	3.37868290649248e-28
PSMA1	1.06887473616533e-32	-0.292804448743793	0.956	0.989	3.58489897762489e-28
BNIP3L	1.16970326948503e-32	0.300640018009975	0.917	0.822	3.92306779552586e-28
BMPR2	1.4735142059279e-32	0.255570315496017	0.623	0.381	4.94201929526157e-28
PHLDA2	1.47845956908579e-32	-0.497745652711268	0.149	0.381	4.95860554875684e-28
KIAA1217	1.6829516010806e-32	-0.259840242948589	0.177	0.432	5.64445137486421e-28
DERA	1.71888178779334e-32	-0.281035325770306	0.455	0.634	5.7649576280801e-28
QSER1	1.80041844893878e-32	-0.345735452224484	0.501	0.66	6.03842343589578e-28
SUN2	2.38860978995531e-32	0.258177945488604	0.55	0.307	8.01115837453112e-28
RAB5C	2.49586077988455e-32	0.289628272155613	0.908	0.834	8.37086746965478e-28
NFIC	2.80199600854519e-32	-0.340801914866626	0.842	0.894	9.39761441305971e-28
GTF2H5	2.84039035194499e-32	0.293169008670992	0.945	0.911	9.52638520138832e-28
ATP6V1G1	3.02840765299554e-32	-0.289168839761595	0.956	0.99	1.01569764273817e-27
ATP5PO	3.91755781774862e-32	-0.270292391447082	0.982	0.992	1.31390971649471e-27
ATIC	4.20084351104189e-32	-0.320154267410677	0.832	0.87	1.40892090516834e-27
ACTN4	4.21237969629754e-32	0.293260923813654	0.958	0.884	1.41279002634123e-27
AES	5.10460785415038e-32	-0.303292943922148	0.956	0.987	1.7120344282035e-27
TMEM243	5.29991606760119e-32	-0.279860164529138	0.375	0.573	1.77753884991276e-27
EXOSC4	6.83627368436676e-32	-0.325147935294864	0.715	0.827	2.29281783099977e-27
LBH	9.58137917350029e-32	0.453090912339371	0.844	0.652	3.21349876100026e-27
CUL5	9.97199161505439e-32	0.268672493683847	0.842	0.638	3.34450626777309e-27
DPP7	9.99109963197688e-32	0.315243113412506	0.888	0.73	3.35091490556873e-27
PHF6	1.04128143724368e-31	0.278019231904157	0.929	0.824	3.49235381237159e-27
COMMD6	1.05121612281921e-31	0.288806952789288	0.915	0.806	3.52567375432334e-27
SLC26A2	1.11956995709974e-31	-0.493110507985067	0.635	0.741	3.7549256791168e-27
PRRC2C	1.13794994039944e-31	0.280146660551483	0.993	0.992	3.81657030510568e-27
NIN	1.14677804691013e-31	0.308250750100099	0.77	0.553	3.84617889153188e-27
ADD1	1.19920024374813e-31	0.250788495379404	0.818	0.601	4.02199769750685e-27
CCDC171	1.24659945011908e-31	-0.365418887452907	0.375	0.584	4.18096989575437e-27
PGAM1	1.32504420289564e-31	-0.265235200153008	0.981	0.995	4.44406575209169e-27
CARD8	2.18304708140612e-31	-0.266357747651703	0.319	0.531	7.32172160632798e-27
CACYBP	2.260331309304e-31	-0.296434476937923	0.961	0.986	7.58092517827469e-27
SF3A1	2.41538362562704e-31	-0.302379910494512	0.628	0.739	8.10095514199053e-27
DCTPP1	2.93336782144658e-31	-0.340398844809133	0.876	0.937	9.8382223363497e-27
TSPAN6	3.07145486553613e-31	0.256403688728442	0.837	0.633	1.03013524735216e-26
PDHA1	4.97687951335296e-31	-0.288241033277623	0.874	0.929	1.66919561998345e-26
PGLS	5.42408853250258e-31	-0.320747492807009	0.927	0.968	1.81918505291604e-26
LIN7C	6.38610646829826e-31	-0.287649207534979	0.506	0.66	2.14183624840255e-26
H2AFZ	7.36112202731811e-31	0.359780126421505	1	1	2.46884671674222e-26
TMEM37	9.92350867287526e-31	-0.26366322635471	0.276	0.505	3.32824557379563e-26
PYURF	1.11500030659566e-30	0.263274274770781	0.904	0.779	3.73959952829119e-26
IMP3	1.13967948316122e-30	-0.305618290806198	0.873	0.908	3.82237101857442e-26
ACTL6A	1.15471374422745e-30	-0.302339506578553	0.791	0.884	3.87279442676444e-26
ADRB1	1.18394235136302e-30	-0.302176136115003	0.342	0.554	3.97082425223645e-26
DHCR24	1.2555153363863e-30	0.334308259087977	0.878	0.708	4.21087288670601e-26
TIPIN	1.32116803149226e-30	-0.317575796106601	0.531	0.698	4.43106546082187e-26
ARMCX6	2.24970497319667e-30	0.261705712624774	0.747	0.515	7.54528550960432e-26
EXOSC5	2.29882279448596e-30	-0.287167613323549	0.563	0.692	7.71002177042647e-26
MPHOSPH10	2.31181896877715e-30	-0.299974504486048	0.775	0.855	7.75360963938168e-26
ETV5	2.43147659847818e-30	-0.270313990256695	0.25	0.464	8.15492936363598e-26
ZNF217	2.86624087437375e-30	0.302385510818388	0.685	0.459	9.61308526856213e-26
GMNN	3.17556955828632e-30	-0.32315128798305	0.786	0.895	1.06505427415365e-25
DCXR	3.39101081123443e-30	-0.333589696451098	0.862	0.915	1.13731111597991e-25
STAG2	3.44361452107822e-30	0.330261869138759	0.945	0.875	1.15495387422442e-25
TAF1D	3.46549672918442e-30	0.30892295812201	0.924	0.803	1.16229294800116e-25
WDR18	3.50605843281686e-30	-0.281912859629196	0.72	0.803	1.17589693778245e-25
DNAJA3	3.96996584794887e-30	-0.306991841587743	0.552	0.683	1.33148684574357e-25
COA3	4.16949926223141e-30	0.257513397184697	0.899	0.779	1.39840835755979e-25
FAM162A	4.3799804134536e-30	-0.308223664044874	0.858	0.921	1.4690016308682e-25
GTF2F2	5.19731123376622e-30	-0.289220026191005	0.69	0.776	1.74312621469285e-25
SEC11C	6.66882896670709e-30	-0.320614842144584	0.926	0.945	2.23665854714389e-25
SRSF2	6.69647542249821e-30	-0.280943929546094	0.97	0.991	2.24593089195167e-25
PLGRKT	6.7710131055258e-30	-0.275075953622018	0.483	0.641	2.2709300854623e-25
DEGS1	7.50662942238684e-30	0.314412499013923	0.92	0.805	2.51764844197432e-25
TMEM160	7.52459200512955e-30	0.27572224974481	0.97	0.933	2.5236729126004e-25
PDCD2	7.70871387957675e-30	-0.305250147440971	0.871	0.905	2.58542554807125e-25
SRA1	7.89129466268691e-30	-0.29411826626844	0.823	0.875	2.64666131691856e-25
GAS1	8.41967261813548e-30	0.415667598390451	0.758	0.552	2.82387399939646e-25
CRNDE	8.57845267802918e-30	-0.30485112718772	0.581	0.693	2.87712724368421e-25
TMEM98	8.66385905343076e-30	0.290779573285895	0.867	0.725	2.90577168793014e-25
DYNLL1	1.54765743202714e-29	-0.268454856288859	0.991	0.999	5.19068826127582e-25
SLC1A5	1.54795847577833e-29	-0.285140919186767	0.673	0.788	5.19169793191294e-25
SVIP	1.66175465200278e-29	-0.316218573024967	0.589	0.706	5.57335892735213e-25
RAD18	1.91305599480374e-29	0.272516959475617	0.74	0.534	6.41619850097228e-25
PDXK	2.18720872526902e-29	-0.320890764249514	0.628	0.729	7.33567934367975e-25
CMSS1	2.76486129807367e-29	-0.271256061036439	0.869	0.926	9.27306830760929e-25
C12orf10	3.32751684793239e-29	-0.293083206841387	0.782	0.866	1.11601587562804e-24
PRIM1	3.71203000101406e-29	-0.268770866770911	0.43	0.612	1.24497774204011e-24
FAM192A	4.00487829185002e-29	-0.273047085409594	0.595	0.729	1.34319613030358e-24
TECR	4.12856256737584e-29	-0.272905728938546	0.961	0.971	1.38467859947218e-24
LMNA	4.2647416605212e-29	0.403927430469533	0.966	0.937	1.4303517055222e-24
SLC39A3	4.55731900733097e-29	-0.268995428978278	0.602	0.733	1.52847922186873e-24
SUCLG1	5.75418615155195e-29	-0.278878744556302	0.855	0.899	1.92989649336901e-24
ATP11B	5.91899336024719e-29	0.250012347664682	0.616	0.382	1.9851711830933e-24
TAX1BP3	5.99395965441752e-29	0.256525424148833	0.869	0.692	2.01031412849509e-24
NPY	6.76004620115858e-29	0.354893965661808	0.301	0.129	2.26725189540658e-24
SLC25A1	6.81667926343348e-29	0.285101902012608	0.862	0.731	2.28624605816296e-24
POGZ	7.6615430601226e-29	0.263775013578723	0.812	0.586	2.56960492693452e-24
CFAP20	8.9580411964683e-29	-0.257092182759166	0.435	0.603	3.0044374368835e-24
ACTR3	9.07293489287622e-29	0.264452844456002	0.959	0.927	3.04297163372175e-24
FDFT1	9.3395574746504e-29	0.332020785805382	0.936	0.873	3.132394181423e-24
CCT4	9.76059071520117e-29	-0.267789788191024	0.972	0.993	3.27360451997132e-24
SLC38A2	1.07178757002166e-28	0.368803046574121	0.915	0.768	3.59466833109565e-24
HELLS	1.17474526928674e-28	-0.352100701687384	0.724	0.845	3.93997815866081e-24
EPC1	1.17526185864162e-28	-0.269597503299016	0.503	0.663	3.94171074769812e-24
YME1L1	1.47711478135005e-28	-0.285732944537187	0.71	0.805	4.95409526516994e-24
YPEL5	1.75649589982008e-28	0.30433721425267	0.869	0.662	5.89111159840657e-24
CWC15	1.98244407097902e-28	0.274048592422131	0.927	0.856	6.64891916965655e-24
EIF4A2	2.12792255510941e-28	-0.267310577549444	0.94	0.962	7.13683945758144e-24
NDUFB4	2.42877870242769e-28	-0.26360427433211	0.975	0.993	8.14588089007224e-24
AKAP7	2.55776504035486e-28	-0.272031861129694	0.66	0.787	8.57848816884616e-24
SMC6	2.73316849803047e-28	-0.294011262720543	0.543	0.686	9.1667738255444e-24
RIOK1	3.58970513871258e-28	-0.293769473870338	0.634	0.745	1.20395120647281e-23
USO1	4.33472436891915e-28	0.265667014130677	0.832	0.616	1.45382320609179e-23
YWHAH	4.61636604831363e-28	0.310370697320723	0.963	0.944	1.54828300894391e-23
CCNB1IP1	5.11858191113122e-28	-0.288380957008482	0.758	0.83	1.7167211871743e-23
SNRPA1	5.77038166920902e-28	-0.306877605468188	0.917	0.947	1.93532830803601e-23
SNRPD2	7.82732870247542e-28	-0.256342211643909	0.972	0.996	2.62520777352323e-23
CD320	8.68530096358793e-28	-0.258198599691176	0.981	0.982	2.91296309017776e-23
ARL14EP	9.47933798282053e-28	-0.298782433004026	0.712	0.81	3.17927516605818e-23
DNAJC2	1.08954830047692e-27	-0.311849895307472	0.887	0.908	3.65423604496956e-23
MDFI	1.09616953965717e-27	-0.324617198629348	0.881	0.929	3.67644301905619e-23
CEP78	1.27339420335347e-27	0.310950641412029	0.837	0.71	4.27083681862719e-23
CDC37	1.2892602571413e-27	-0.261784950958393	0.935	0.961	4.3240499764262e-23
CHCHD10	1.3438651737003e-27	-0.337479107569099	0.896	0.935	4.50718940607342e-23
MRPL15	1.37592795475081e-27	-0.282746820329262	0.915	0.953	4.61472476743875e-23
CYB5B	1.43183305626474e-27	-0.266009327234379	0.639	0.75	4.80222488740632e-23
BZW2	1.8076134017704e-27	-0.28677992591809	0.931	0.951	6.06255458819775e-23
HMGCS1	2.00328470707959e-27	0.374211559807548	0.715	0.509	6.71881657907423e-23
TCAF1	2.36903837293633e-27	0.310117972098798	0.846	0.694	7.94551779899115e-23
DUSP1	2.52288103316686e-27	0.313677950730309	0.476	0.278	8.46149069713832e-23
WDFY2	3.75492169391704e-27	-0.272861402751081	0.573	0.707	1.25936318692283e-22
NDUFB5	4.60010802682411e-27	-0.251748715421844	0.931	0.954	1.54283023111654e-22
C4orf3	5.09522741798501e-27	0.273817515616554	0.917	0.839	1.70888832371799e-22
PHB2	5.09641344896841e-27	-0.263376898547975	0.961	0.981	1.70928610664951e-22
DPYSL2	5.50533681828453e-27	-0.32362990777605	0.92	0.959	1.84643491548445e-22
COX11	6.80967537170166e-27	-0.280755356641944	0.775	0.848	2.28389702291502e-22
PSME2	7.9040381686935e-27	-0.312236493146048	0.825	0.862	2.65093536139811e-22
TARS	9.40148671145291e-27	-0.320985283610606	0.86	0.877	3.15316462815419e-22
NAXE	9.65676607017787e-27	0.252069747282633	0.931	0.885	3.23878277227696e-22
RPL17	1.05353488988801e-26	-0.258156151693698	0.961	0.985	3.53345066719541e-22
FRG2	1.16820745187427e-26	-0.417265480423997	0.051	0.251	3.91805097284111e-22
TATDN1	1.25370026865646e-26	-0.276143031485693	0.786	0.848	4.20478533104692e-22
RRM1	1.26701833284299e-26	-0.304701662171973	0.782	0.87	4.24945278652211e-22
C19orf48	1.2845653206526e-26	-0.294329720322601	0.788	0.863	4.30830362893677e-22
NTNG1	1.30693505471071e-26	-0.277175268127335	0.488	0.65	4.38332947999424e-22
CMAS	1.48597787831454e-26	-0.26146539477504	0.579	0.705	4.98382120607914e-22
CALM2	1.59393038649015e-26	-0.32702678421654	0.979	0.992	5.3458831232493e-22
BCAP31	1.68701384067038e-26	0.329830714122047	0.979	0.955	5.65807572022438e-22
SQLE	1.72511087112621e-26	0.384317340201322	0.92	0.808	5.78584935067021e-22
TMCO1	2.02797740734355e-26	0.320057192205383	0.973	0.937	6.80163342648953e-22
DAPK1	2.0648236951607e-26	-0.278940506328842	0.49	0.656	6.92521219119948e-22
CDC34	2.23037856083618e-26	-0.275821354604238	0.745	0.826	7.48046665518847e-22
CEP350	2.26787703978591e-26	0.30335252649727	0.841	0.668	7.60623280373795e-22
HAT1	2.8331406433372e-26	-0.26375094001582	0.807	0.872	9.50207040368865e-22
FEN1	3.63788602946289e-26	-0.305775632702865	0.724	0.82	1.22011059542156e-21
IFI16	4.20625830400612e-26	-0.279772541032136	0.756	0.848	1.41073697258061e-21
KLF2	4.73901582326917e-26	0.314192464811199	0.465	0.259	1.58941851696625e-21
ETFB	4.81470380974565e-26	-0.30136563474955	0.878	0.907	1.61480351075059e-21
LSM6	5.09021057094957e-26	-0.282507952187931	0.858	0.909	1.70720572339077e-21
MED4	5.55048784353957e-26	-0.260925898900129	0.612	0.71	1.86157811784474e-21
VMP1	5.96748205366214e-26	0.393272398915403	0.876	0.736	2.00143380597774e-21
TIMM10	6.33077307772465e-26	-0.284389487263526	0.935	0.962	2.12327798253807e-21
